pk_teuna_fikt,sug_tik,THUM_GEOGRAFI,SUG_DEREH,SEMEL_YISHUV,REHOV1,REHOV2,BAYIT,ZOMET_IRONI,KVISH1,KVISH2,KM,ZOMET_LO_IRONI,YEHIDA,SHNAT_TEUNA,HODESH_TEUNA,YOM_BE_HODESH,SHAA,SUG_YOM,YOM_LAYLA,YOM_BASHAVUA,RAMZOR,HUMRAT_TEUNA,SUG_TEUNA,ZURAT_DEREH,HAD_MASLUL,RAV_MASLUL,MEHIRUT_MUTERET,TKINUT,ROHAV,SIMUN_TIMRUR,TEURA,BAKARA,MEZEG_AVIR,PNE_KVISH,SUG_EZEM,MERHAK_EZEM,LO_HAZA,OFEN_HAZIYA,MEKOM_HAZIYA,KIVUN_HAZIYA,MAHOZ,NAFA,EZOR_TIVI,MAAMAD_MINIZIPALI,ZURAT_ISHUV,STATUS_IGUN,X,Y
2023083660,1,1,1,3000,1714,1744,,26510545,,,,,61,2023,7,18,55,4,1,3,1,3,4,8,0,4,1,1,3,3,1,2,1,1,9,9,9,0,0,9,1,11,111,0,12,1,220551,627998
2023083663,1,1,3,0,,,,,4,0,2205,433,12,2023,3,2,75,4,5,5,1,3,2,9,0,2,3,1,3,3,6,2,1,1,9,9,9,0,0,9,3,31,311,99,99,1,208204,748966
2023083687,1,1,2,2630,113,,9999,,,,,,38,2023,3,17,1,4,5,6,9,2,15,8,3,0,1,1,2,3,6,7,1,1,9,9,9,0,0,9,6,61,612,0,15,3,177585,613141
2023083692,1,1,2,70,331,,9999,,,,,,38,2023,3,23,70,4,1,5,9,1,1,8,3,0,1,1,2,4,1,,1,1,5,2,9,3,2,1,6,61,613,0,13,3,165876,633384
2023083703,1,1,2,6400,549,,9999,,,,,,20,2023,7,20,66,4,1,5,9,2,4,9,9,0,0,0,0,5,11,,9,9,9,9,9,0,0,9,5,51,511,0,14,3,186293,675216
2023083704,1,1,4,0,,,,,4,0,1080,,20,2023,3,3,57,4,1,6,9,2,4,8,1,0,5,1,5,3,1,,1,1,9,9,9,0,0,9,5,51,513,99,99,1,181812,656495
2023083708,1,1,1,2100,431,439,,50004,,,,,11,2023,5,11,70,4,1,5,0,3,1,8,1,0,1,1,2,3,1,1,1,1,9,9,9,3,3,1,3,31,311,0,16,1,197739,740634
2023083729,1,1,2,793,,,9999,,,,,,38,2023,3,25,68,4,1,7,9,2,2,9,9,0,0,0,0,5,11,,9,9,9,9,9,0,0,9,6,61,611,33,31,2,169808,626830
2023083737,1,1,2,5000,510,,230,,,,,,20,2023,11,8,92,4,5,4,9,3,4,9,9,0,0,0,0,5,6,,9,9,9,9,9,0,0,9,5,51,511,0,13,1,178885,666640
2023083745,1,1,1,6900,321,316,,8300004,,,,,51,2023,6,12,43,4,1,2,0,3,1,8,1,0,1,1,2,3,1,1,1,1,9,9,9,3,3,1,4,42,421,0,14,1,192410,675887
2023083749,1,1,2,6100,896,,8,,,,,,20,2023,7,18,59,4,1,3,9,2,1,8,3,0,1,1,2,3,1,,1,1,8,2,9,9,0,9,5,51,512,0,13,1,185269,665829
2023083772,1,1,2,7900,960,,32,,,,,,51,2023,9,8,78,4,5,6,9,2,1,8,3,0,1,1,2,3,6,,1,1,9,9,9,3,3,9,4,42,422,0,13,1,187977,666159
2023083773,1,2,4,0,,,,,4370,0,1,,43,2023,8,9,93,4,5,4,9,2,5,9,9,0,0,0,0,5,6,,9,9,9,9,9,0,0,9,1,11,111,99,99,1,224556,633897
2023083805,1,1,4,0,,,,,310,0,108,,34,2023,12,28,40,4,1,5,9,3,2,8,0,3,4,1,3,3,1,2,9,1,9,9,9,0,0,9,6,62,623,99,99,1,180189,586789
2023083823,1,1,4,0,,,,,866,0,377,,12,2023,2,22,69,4,1,4,9,3,2,8,2,0,4,1,5,3,11,7,1,1,9,9,9,0,0,9,2,21,212,99,99,1,242734,761300
2023083831,1,1,2,5000,624,,12,,,,,,20,2023,3,22,28,4,1,4,9,3,1,8,1,0,1,1,2,3,1,7,1,1,9,9,9,4,9,9,5,51,511,0,13,1,178319,664746
2023083835,1,1,2,3000,4649,,9999,,,,,,61,2023,1,3,36,4,1,3,9,3,2,8,3,0,1,1,2,3,1,6,1,1,9,9,9,0,0,9,1,11,111,0,12,3,220966,639897
2023083837,1,1,1,6600,117,209,,110012,,,,,20,2023,2,24,69,4,1,6,9,2,11,9,9,0,0,0,0,5,11,,9,9,9,9,9,0,0,9,5,51,513,0,14,1,180910,658968
2023083843,1,1,1,2600,109,147,,7460001,,,,,33,2023,12,23,34,4,1,7,0,3,8,8,1,0,1,1,2,4,1,1,1,1,1,1,9,0,0,9,6,62,625,0,15,1,194639,385189
2023083845,1,1,1,7400,419,510,,60034,,,,,51,2023,9,11,23,4,5,2,0,3,2,9,1,0,1,1,2,3,6,5,1,1,9,9,9,0,0,9,4,41,411,0,13,1,186480,692315
2023083860,1,2,3,0,,,,,5554,446,0,11629,43,2023,3,2,84,4,5,5,0,3,2,8,3,0,1,1,3,2,5,1,1,1,9,9,9,0,0,9,7,77,777,99,99,1,203105,650190
2023083864,1,1,2,7900,803,,9999,,,,,,51,2023,3,26,32,4,1,1,9,3,4,8,3,0,1,0,0,3,1,5,1,1,9,9,9,0,0,9,4,42,422,0,13,3,189434,665403
2023083867,1,1,2,7400,943,,24,,,,,,51,2023,6,4,72,4,1,1,9,3,1,8,3,0,1,1,2,3,1,,1,1,9,9,9,3,3,2,4,41,411,0,13,1,186278,687945
2023083881,1,1,4,0,,,,,31,0,413,,34,2023,8,20,88,4,5,1,9,2,3,9,0,2,5,1,3,3,5,,1,1,9,9,9,0,0,9,6,62,623,99,99,1,212585,573657
2023083883,1,1,4,0,,,,,40,0,2742,,52,2023,12,18,70,4,5,2,9,1,3,8,0,2,4,1,4,3,3,,1,1,9,9,9,0,0,9,4,43,432,99,99,1,190209,649686
2023083884,1,1,1,7600,331,309,,8190003,,,,,12,2023,3,9,32,4,1,5,0,3,1,9,0,3,1,1,2,3,1,1,1,1,9,9,9,3,3,2,2,24,246,0,15,1,208894,759800
2023083900,1,2,4,0,,,,,60,0,1084,,43,2023,7,14,63,4,1,6,9,3,5,9,2,0,4,1,3,3,1,,1,1,9,9,9,0,0,9,7,77,777,99,99,1,223681,649391
2023083910,1,1,3,0,,,,,1,3965,512,33,61,2023,10,21,93,4,5,7,1,3,3,8,3,0,1,1,2,3,4,2,9,1,9,9,9,0,0,9,1,11,111,99,99,1,213930,633974
2023083916,1,1,3,0,,,,,1,6,220,4193,52,2023,8,9,92,4,5,4,0,2,6,2,1,0,7,1,4,5,6,1,1,1,9,9,9,0,0,9,4,43,431,99,99,1,193183,648214
2023083930,1,1,4,0,,,,,431,0,181,,51,2023,1,20,65,4,1,6,9,2,10,9,9,0,0,0,0,5,11,,9,9,9,9,9,0,0,9,4,43,432,99,99,1,184003,648313
2023083953,1,1,3,0,,,,,40,531,3012,4198,51,2023,11,8,56,4,1,4,1,3,2,8,0,2,5,1,4,3,1,2,1,1,9,9,9,0,0,9,4,42,421,99,99,1,193234,674619
2023083957,1,1,1,4000,578,1161,,9430323,,,,,12,2023,7,9,1,4,5,1,0,2,3,8,0,2,3,1,5,3,3,1,1,1,3,1,9,0,0,9,3,31,311,0,13,1,196380,745678
2023083976,1,1,2,4000,667,,9999,,,,,,11,2023,8,5,51,4,1,7,9,3,18,9,1,0,1,1,1,3,1,6,1,1,9,9,9,0,0,9,3,31,311,0,13,3,198867,744331
2023083982,1,1,1,5000,2601,2766,,60400943,,,,,20,2023,11,17,77,4,5,6,1,3,2,8,1,0,1,1,2,3,3,2,1,1,9,9,9,0,0,9,5,51,511,0,13,1,182510,661324
2023083996,1,1,3,0,,,,,40,406,1735,4111,34,2023,12,3,87,4,5,1,1,3,2,9,0,3,5,1,3,4,3,2,1,1,9,9,9,0,0,9,6,62,623,99,99,1,181427,566721
2023084015,1,1,4,0,,,,,5,0,50,,20,2023,8,2,76,4,1,4,9,3,3,8,1,0,5,1,4,3,1,,1,1,9,9,9,0,0,9,5,51,511,99,99,1,185919,670506
2023084026,1,1,2,70,502,,17,,,,,,38,2023,10,1,74,3,5,1,9,2,2,8,0,3,1,1,2,4,6,,1,1,9,9,9,0,0,9,6,61,613,0,13,3,167942,635869
2023084032,1,1,1,3000,4677,4534,,92872000,,,,,61,2023,3,12,73,4,5,1,0,3,1,8,3,0,1,1,2,3,3,1,1,1,9,9,9,3,3,9,1,11,111,0,12,1,220470,640608
2023084033,1,1,1,3000,4162,4198,,25760312,,,,,61,2023,3,9,49,4,1,5,0,3,1,8,3,0,1,1,3,3,1,1,1,1,9,9,9,3,1,9,1,11,111,0,12,1,221766,632911
2023084048,1,1,3,0,,,,,402,554,54,795,51,2023,5,12,10,4,5,6,9,2,11,9,9,0,0,0,0,5,6,,9,9,9,9,9,0,0,9,4,42,421,99,99,1,189926,675803
2023084051,1,1,4,0,,,,,90,0,3688,,14,2023,6,17,40,4,1,7,9,1,9,9,2,0,4,1,3,3,1,,1,1,9,9,9,0,0,9,2,23,231,99,99,1,246080,703612
2023084056,1,1,2,4000,195,,105,,,,,,12,2023,9,21,62,4,1,5,9,3,2,8,1,0,3,1,5,3,1,2,1,1,9,9,9,0,0,9,3,31,311,0,13,1,204533,744661
2023084078,1,1,3,0,,,,,859,70,53,12166,12,2023,1,27,87,4,5,6,1,3,2,8,0,3,5,1,4,3,3,2,1,1,9,9,9,0,0,9,2,24,245,99,99,1,214205,765664
2023084080,1,1,3,0,,,,,4,0,2226,4208,12,2023,12,18,55,4,1,2,1,3,2,8,1,0,3,1,3,3,1,2,1,1,6,3,9,0,0,9,3,31,311,99,99,1,209061,750594
2023084082,1,1,1,9600,139,161,,7860001,,,,,12,2023,12,4,75,4,5,2,0,3,2,9,1,0,1,1,1,3,3,1,1,1,9,9,9,0,0,9,3,31,311,0,16,1,206930,749956
2023084090,1,1,1,3000,4752,4820,,92872580,,,,,61,2023,4,10,30,3,1,2,1,3,2,8,0,3,1,1,2,3,1,2,1,1,9,9,9,0,0,9,1,11,111,0,12,1,223611,637331
2023084091,1,1,4,0,,,,,581,0,213,,12,2023,6,21,64,4,1,4,9,3,3,9,2,0,4,1,3,3,1,,1,1,9,9,9,0,0,9,3,32,324,99,99,1,202034,705472
2023084102,1,1,1,2640,125,142,,400001,,,,,51,2023,5,31,87,4,5,4,0,3,1,8,3,0,1,1,5,5,3,1,9,1,9,9,9,0,0,9,4,42,422,0,15,1,195712,666073
2023084110,1,1,1,70,580,596,,9330041,,,,,38,2023,1,1,82,4,5,1,1,3,2,9,0,3,3,1,5,3,3,2,1,1,9,9,9,0,0,9,6,61,613,0,13,1,167961,632027
2023084140,1,1,1,6500,602,603,,120007,,,,,12,2023,4,2,35,4,1,1,0,3,1,9,0,3,1,1,2,3,1,1,1,1,9,9,9,3,3,2,3,32,324,0,14,1,192437,704826
2023084145,1,1,3,0,,,,,40,3553,2362,695,38,2023,12,31,41,4,1,1,1,3,2,8,0,2,5,1,3,3,1,2,1,1,9,9,9,0,0,9,6,61,611,99,99,1,178339,619439
2023084147,1,1,2,3000,4797,,140,,,,,,61,2023,5,17,51,4,1,4,9,3,5,9,3,0,1,1,2,3,1,,1,1,9,9,9,0,0,9,1,11,111,0,12,1,224230,636249
2023084151,1,1,2,7300,513,,9999,,,,,,14,2023,2,20,63,4,1,2,9,2,1,8,0,3,1,1,3,3,1,,1,1,9,9,4,8,0,9,2,23,237,0,25,3,228040,733865
2023084152,1,1,2,7600,501,,50,,,,,,12,2023,7,11,79,4,1,3,9,3,1,9,0,3,1,1,2,5,11,6,1,1,9,9,9,3,3,1,2,24,246,0,15,1,207715,758940
2023084160,1,1,3,0,,,,,444,0,400,12312,51,2023,1,7,51,4,1,7,1,3,5,8,0,3,5,1,3,3,1,2,1,1,9,9,9,0,0,9,4,41,412,99,99,1,199837,684762
2023084167,1,2,4,0,,,,,446,0,144,,41,2023,8,23,56,4,1,4,9,3,2,8,3,0,4,1,3,3,1,5,1,1,9,9,9,0,0,9,7,77,777,99,99,1,203816,658174
2023084173,1,1,2,5000,738,,5,,,,,,20,2023,1,31,51,4,1,3,9,2,1,8,2,0,1,1,3,3,1,,1,1,9,9,9,2,2,1,5,51,511,0,13,1,178552,664200
2023084174,1,1,1,6200,114,106,,8540011,,,,,20,2023,10,1,55,3,1,1,0,3,2,8,3,0,1,1,2,3,1,5,1,1,9,9,9,0,0,9,5,51,513,0,14,1,177287,659679
2023084190,1,1,3,0,,,,,65,66,342,1115,14,2023,12,8,21,4,5,6,1,3,2,8,0,3,4,1,4,3,3,2,1,1,9,9,9,0,0,9,2,23,234,99,99,1,218280,719843
2023084198,1,1,2,3000,4485,,61,,,,,,61,2023,2,15,61,4,1,4,9,3,5,9,3,0,1,1,3,3,1,,1,2,9,9,9,0,0,9,1,11,111,0,12,3,218603,636312
2023084210,1,1,1,3000,952,994,,29610001,,,,,61,2023,9,10,35,4,1,1,0,3,1,8,3,0,1,1,3,3,1,1,1,1,9,9,9,3,3,1,1,11,111,0,12,1,219913,633984
2023084245,1,1,3,0,,,,,4,553,1392,335,51,2023,8,19,53,4,1,7,9,3,10,2,1,0,1,1,2,3,1,7,3,1,6,1,9,0,0,9,4,41,411,99,99,1,189931,684669
2023084250,1,1,1,4000,1025,1029,,290616,,,,,11,2023,4,13,70,4,1,5,0,3,2,8,1,0,1,1,2,3,1,6,1,1,9,9,9,0,0,9,3,31,311,0,13,1,201928,743818
2023084254,1,1,1,3000,4452,4459,,23760725,,,,,61,2023,6,18,65,4,1,1,0,3,1,9,3,0,7,1,4,3,11,1,9,1,9,9,9,0,0,9,1,11,111,0,12,1,219127,635519
2023084261,1,1,4,0,,,,,8655,0,1,,12,2023,8,25,71,4,1,6,9,3,4,9,2,0,2,1,3,4,1,,1,1,9,9,9,0,0,9,2,24,243,99,99,1,230272,766032
2023084265,1,1,1,4000,213,278,,17490223,,,,,11,2023,11,8,38,4,1,4,0,3,2,8,0,3,1,1,5,5,1,5,1,1,9,9,9,0,0,9,3,31,311,0,13,1,201933,746060
2023084266,1,1,2,4000,1235,,1,,,,,,11,2023,5,25,61,2,1,5,9,3,5,9,0,5,1,1,2,3,1,,1,1,9,9,9,0,0,9,3,31,311,0,13,3,199140,748702
2023084274,1,1,3,0,,,,,3,0,2435,123,38,2023,9,4,89,4,5,2,1,2,2,8,0,3,5,1,3,3,3,2,1,1,9,9,9,0,0,9,6,61,611,99,99,1,176849,626596
2023084292,1,1,1,2100,434,113,,430003,,,,,11,2023,12,11,63,4,1,2,0,3,1,8,0,3,1,1,4,3,1,1,1,1,9,9,9,3,3,1,3,31,311,0,16,1,197480,741280
2023084300,1,1,1,5000,225,272,,17140215,,,,,20,2023,8,29,89,4,5,3,0,3,3,9,3,0,1,1,2,3,4,1,1,1,9,9,9,0,0,9,5,51,511,0,13,1,182692,668344
2023084308,1,1,2,1200,,,9999,,,,,,52,2023,6,30,78,4,1,6,9,1,5,5,3,0,1,1,3,1,11,,1,1,9,9,9,0,0,9,4,43,431,0,15,2,201134,644785
2023084316,1,1,3,0,,,,,70,781,544,1211,12,2023,12,19,77,4,5,3,1,3,17,9,3,0,5,0,2,5,3,2,9,9,9,9,9,0,0,9,2,24,241,99,99,1,214503,747581
2023084333,1,1,3,0,,,,,65,0,279,1111,12,2023,11,5,84,4,5,1,1,3,2,8,0,2,5,1,4,3,3,2,1,1,9,9,9,0,0,9,3,32,323,99,99,1,214125,715443
2023084335,1,1,2,5000,2263,,16,,,,,,20,2023,12,6,52,4,1,4,9,2,1,8,1,0,1,1,2,3,1,,1,2,9,9,9,3,3,2,5,51,511,0,13,1,178639,662274
2023084338,1,1,3,0,,,,,531,0,115,10295,51,2023,4,22,61,4,1,7,0,2,5,8,0,2,1,1,4,3,1,1,1,1,9,9,9,0,0,9,4,42,421,99,99,1,190829,675271
2023084361,1,1,2,628,232,,9999,,,,,,12,2023,4,20,62,4,1,5,9,3,5,9,3,0,1,1,2,1,1,,1,1,9,9,9,0,0,9,3,32,324,99,27,2,203558,700670
2023084373,1,1,2,9700,199,,9999,,,,,,51,2023,6,19,43,4,1,2,9,2,11,9,9,0,0,0,0,5,11,,9,9,9,9,9,0,0,9,4,42,421,0,15,3,189397,672274
2023084379,1,1,1,9000,359,988,,10900052,,,,,34,2023,2,27,74,4,5,2,9,3,1,8,0,3,1,1,3,3,3,7,1,1,9,9,9,3,3,1,6,62,623,0,13,1,177878,572275
2023084403,1,1,2,8300,1010,,30,,,,,,52,2023,6,25,40,4,1,1,9,1,1,8,0,2,1,1,5,3,1,,1,1,9,9,9,4,3,9,4,44,442,0,13,1,179543,654528
2023084471,1,1,1,7200,212,229,,17810179,,,,,52,2023,8,6,4,4,5,1,1,3,2,8,0,3,3,1,3,3,6,2,1,1,9,9,9,0,0,9,4,44,442,0,15,1,179797,647770
2023084478,1,1,1,9600,161,169,,12130008,,,,,12,2023,4,25,40,2,1,3,1,3,2,9,0,2,3,1,3,3,1,2,1,1,9,9,9,0,0,9,3,31,311,0,16,1,206851,749829
2023084479,1,2,4,0,,,,,325,0,198,,43,2023,8,5,66,4,1,7,9,2,4,9,9,0,0,0,0,5,11,,9,9,9,9,9,0,0,9,7,77,777,99,99,1,194078,585168
2023084493,1,1,2,8700,362,,20,,,,,,51,2023,1,8,77,4,5,1,9,3,4,8,0,3,1,1,1,4,3,,1,1,9,9,9,0,0,9,4,42,421,0,15,1,188785,678148
2023084494,1,1,2,9000,969,,13,,,,,,34,2023,9,24,36,2,1,1,9,3,15,9,2,0,1,1,4,3,1,,1,1,5,5,9,0,0,9,6,62,623,0,13,1,179833,572509
2023084507,1,1,1,3000,907,937,,60214,,,,,61,2023,9,10,72,4,1,1,1,2,1,8,2,0,1,1,3,3,1,2,1,1,9,9,9,3,4,1,1,11,111,0,12,1,219848,633310
2023084517,1,1,2,6600,601,,11,,,,,,20,2023,6,2,61,4,1,6,9,3,1,8,3,0,1,1,2,3,1,,1,1,9,9,9,4,2,9,5,51,513,0,14,1,177720,660002
2023084520,1,1,1,8700,103,139,,7350001,,,,,51,2023,1,13,48,4,1,6,0,3,2,9,0,3,1,1,3,3,1,1,1,1,9,9,9,0,0,9,4,42,421,0,15,1,188490,676347
2023084523,1,1,1,70,303,304,,10150071,,,,,38,2023,6,15,96,4,5,5,0,3,15,8,3,0,1,1,3,3,3,7,1,1,9,9,9,0,0,9,6,61,613,0,13,1,167624,632941
2023084536,1,1,1,8300,307,347,,7300023,,,,,52,2023,4,27,57,4,1,5,1,2,1,9,9,0,0,0,0,5,11,2,9,9,9,9,9,1,4,1,4,44,442,0,13,1,181839,653338
2023084553,1,1,2,7100,694,,6,,,,,,38,2023,7,5,68,4,1,4,9,3,5,8,0,3,1,1,5,3,1,6,1,1,9,9,9,0,0,9,6,61,614,0,14,1,158184,618619
2023084562,1,1,3,0,,,,,4,44,1093,311,20,2023,3,6,39,2,1,2,1,3,18,9,0,3,3,0,0,3,1,2,1,1,9,9,9,0,0,9,5,51,513,99,99,1,182604,657533
2023084566,1,1,2,7400,1078,,49,,,,,,51,2023,7,20,25,4,1,5,9,3,8,9,3,0,1,1,2,3,1,7,1,2,1,9,9,0,0,9,4,41,411,0,13,1,185597,690789
2023084570,1,1,2,2720,,,9999,,,,,,51,2023,3,22,1,4,5,4,9,2,2,9,9,0,0,0,0,5,6,,9,9,9,9,9,0,0,9,4,41,412,0,26,2,195988,682272
2023084581,1,2,4,0,,,,,3157,0,37,,43,2023,5,7,43,4,1,1,9,3,2,9,2,0,4,1,3,3,1,,1,1,9,9,9,0,0,9,7,77,777,99,99,1,216966,617223
2023084591,1,1,3,0,,,,,70,762,449,1205,12,2023,12,12,58,4,1,3,1,3,2,8,0,5,3,1,3,3,1,2,1,1,9,9,9,0,0,9,3,31,311,99,99,1,208602,740840
2023084598,1,1,3,0,,,,,77,65,672,1147,12,2023,1,2,51,4,1,2,1,3,2,8,0,3,1,1,5,3,1,2,1,1,9,9,9,0,0,9,2,22,222,99,99,1,238461,742123
2023084604,1,1,2,5000,1994,,116,,,,,,20,2023,10,24,69,4,1,3,9,3,12,8,3,0,1,1,2,3,1,,1,1,9,9,9,0,0,9,5,51,511,0,13,1,176725,661232
2023084607,1,1,1,8300,301,250,,7920008,,,,,52,2023,3,19,73,4,5,1,0,3,1,8,3,0,1,1,3,3,3,1,2,2,9,9,9,3,3,1,4,44,442,0,13,1,180667,652448
2023084611,1,1,3,0,,,,,70,79,527,1209,12,2023,2,1,57,4,1,4,9,2,8,9,9,0,0,0,0,5,11,,9,9,9,9,9,0,0,9,3,31,311,99,99,1,214065,745761
2023084616,1,1,2,8600,147,,231,,,,,,20,2023,4,4,42,4,1,3,9,2,1,9,3,0,1,0,2,3,1,,1,1,9,9,9,3,2,9,5,51,512,0,14,3,183304,667111
2023084622,1,1,2,1139,294,,33,,,,,,12,2023,2,12,78,4,5,1,9,3,1,9,0,3,1,1,2,3,3,7,1,1,9,9,9,3,3,2,2,24,242,0,16,1,227272,757546
2023084651,1,1,1,6600,516,518,,360042,,,,,20,2023,3,14,38,4,1,3,0,3,1,9,1,0,1,1,0,3,1,5,2,2,9,9,9,3,3,1,5,51,513,0,14,1,178251,659214
2023084676,1,1,1,6500,609,602,,210007,,,,,12,2023,11,26,67,4,5,1,1,3,2,9,0,3,1,1,2,3,6,2,1,1,9,9,9,0,0,9,3,32,324,0,14,1,192948,704662
2023084679,1,1,2,2600,135,,9999,,,,,,33,2023,11,6,89,4,5,2,9,3,7,8,3,0,1,1,2,3,5,,1,5,9,9,9,0,0,9,6,62,625,0,15,3,194275,385746
2023084681,1,1,4,0,,,,,5614,0,6,,51,2023,10,4,32,3,1,4,9,3,10,9,2,0,1,1,3,4,1,,1,1,9,9,9,0,0,9,4,41,412,99,99,1,198565,690359
2023084727,1,1,1,5000,1620,2025,,80150679,,,,,20,2023,9,18,4,4,5,2,9,1,1,8,0,3,1,1,3,3,3,,1,1,9,9,4,8,0,9,5,51,511,0,13,1,176992,660443
2023084743,1,1,2,9000,101,,17,,,,,,34,2023,5,1,94,4,5,2,9,3,1,9,1,0,0,0,0,5,6,,9,9,9,9,9,3,3,2,6,62,623,0,13,3,181942,574251
2023084753,1,2,4,0,,,,,505,0,199,,41,2023,3,31,75,4,1,6,9,3,2,9,1,0,4,1,3,3,1,5,1,1,9,9,9,0,0,9,7,77,777,99,99,1,200055,668339
2023084763,1,1,1,3000,3001,4346,,92871182,,,,,61,2023,2,15,59,4,1,4,0,3,5,9,0,2,1,1,4,3,1,7,9,2,9,9,9,0,0,9,1,11,111,0,12,1,222842,638914
2023084767,1,1,1,5000,4534,4754,,80151659,,,,,20,2023,5,25,49,2,1,5,0,3,1,5,1,0,1,1,2,3,1,1,1,1,9,9,4,8,0,9,5,51,511,0,13,1,180143,669279
2023084774,1,2,1,3611,107,110,,12,,,,,43,2023,1,17,38,4,1,3,0,3,1,9,0,2,1,1,2,3,1,6,1,1,9,9,9,0,0,9,7,77,777,99,18,1,211329,603985
2023084781,1,1,2,638,,,9999,,,,,,51,2023,9,21,1,4,5,5,9,2,11,9,9,0,0,0,0,5,6,,9,9,9,9,9,0,0,9,4,41,412,0,26,2,198032,688339
2023084786,1,1,2,3000,340,,15,,,,,,61,2023,9,24,3,2,5,1,9,3,10,9,3,0,1,0,2,3,3,,1,1,9,9,9,0,0,9,1,11,111,0,12,1,219649,632978
2023084791,1,1,1,9000,311,335,,9840051,,,,,34,2023,8,10,60,4,1,5,0,2,1,8,1,0,1,1,1,3,1,1,1,1,6,2,9,1,1,1,6,62,623,0,13,1,179291,573002
2023084799,1,1,2,70,201,,13,,,,,,38,2023,5,30,37,4,1,3,9,3,1,8,0,5,1,1,3,3,1,7,1,1,9,9,9,3,3,9,6,61,613,0,13,1,167604,633648
2023084826,1,1,1,2660,158,209,,10001,,,,,52,2023,7,21,65,4,1,6,0,2,8,8,0,3,1,1,2,3,1,1,1,1,8,9,9,0,0,9,4,44,441,0,15,1,175211,642520
2023084835,1,1,4,0,,,,,87,0,37,,12,2023,4,20,59,4,1,5,9,3,2,9,3,0,4,1,3,3,1,,1,1,9,9,9,0,0,9,2,22,221,99,99,1,254309,754527
2023084856,1,1,2,8300,123,,33,,,,,,52,2023,3,18,15,4,5,7,9,2,7,5,3,0,1,1,3,3,3,,1,1,9,9,9,0,0,9,4,44,442,0,13,1,179939,655177
2023084860,1,1,2,3000,937,,32,,,,,,61,2023,6,16,41,4,1,6,9,3,2,8,0,3,1,1,2,3,1,2,1,1,9,9,9,0,0,9,1,11,111,0,12,1,219825,633305
2023084866,1,1,2,3000,1864,,9999,,,,,,61,2023,5,30,29,4,1,3,9,3,2,9,3,0,1,1,4,3,1,5,1,1,9,9,9,0,0,9,1,11,111,0,12,3,219816,628300
2023084892,1,1,2,70,,,9999,,,,,,38,2023,11,24,52,4,1,6,9,2,2,9,9,0,0,0,0,5,11,,9,9,9,9,9,0,0,9,6,61,613,0,13,2,166895,633768
2023084905,1,1,4,0,,,,,3544,0,4,,61,2023,6,13,68,4,1,3,9,3,5,9,2,0,3,0,3,3,1,,2,2,9,9,9,0,0,9,1,11,112,99,99,1,194318,619988
2023084910,1,1,1,3000,4753,4754,,24750661,,,,,61,2023,2,1,72,4,5,4,1,3,1,8,1,0,1,1,2,5,3,2,2,9,9,9,9,3,4,1,1,11,111,0,12,1,222867,637194
2023084925,1,1,2,5000,2648,,9999,,,,,,20,2023,5,19,73,4,1,6,9,3,3,9,3,0,1,0,2,5,1,2,1,1,9,9,9,0,0,9,5,51,511,0,13,3,180586,662957
2023084936,1,1,2,7900,1017,,6,,,,,,51,2023,5,2,33,4,1,3,9,3,2,8,3,0,1,1,4,1,1,,1,1,9,9,9,0,0,9,4,42,422,0,13,1,187027,667158
2023084962,1,1,2,1304,195,,76,,,,,,51,2023,6,22,68,4,1,5,9,2,1,8,1,0,1,1,2,4,1,,1,1,9,9,9,1,2,2,4,43,432,99,16,3,195054,655787
2023084973,1,1,4,0,,,,,959,0,73,,12,2023,9,17,83,1,5,1,9,2,11,9,3,0,4,1,3,5,6,,1,1,9,9,9,0,0,9,2,29,292,99,99,1,264789,781284
2023085027,1,2,4,0,,,,,446,0,210,,41,2023,1,14,83,4,5,7,9,1,10,5,1,0,4,1,3,3,3,7,2,2,9,9,9,0,0,9,7,77,777,99,99,1,204137,661736
2023085030,1,2,4,0,,,,,505,0,519,,41,2023,8,3,35,4,1,5,9,3,3,9,2,0,4,1,3,3,1,7,1,1,9,9,9,0,0,9,7,77,777,99,99,1,230007,669581
2023085042,1,1,2,3000,1714,,15,,,,,,61,2023,2,26,65,4,1,1,9,3,1,9,3,0,1,1,4,3,1,,9,1,9,9,9,0,0,9,1,11,111,0,12,1,221515,630687
2023085060,1,1,1,8700,312,190,,1230002,,,,,51,2023,2,2,31,4,1,5,0,3,1,9,3,0,1,1,2,3,1,7,2,2,9,9,9,3,3,2,4,42,421,0,15,1,186781,677990
2023085064,1,1,1,6800,254,256,,13290073,,,,,12,2023,3,19,85,4,5,1,1,3,2,8,0,2,3,1,5,4,3,2,2,2,9,9,9,0,0,9,3,31,311,0,15,1,210862,747084
2023085069,1,1,1,5000,1554,1526,,230624,,,,,20,2023,12,3,50,4,1,1,1,3,2,8,3,0,1,1,2,3,1,2,1,1,9,9,9,0,0,9,5,51,511,0,13,1,179799,663059
2023085071,1,1,2,3000,1422,,107,,,,,,61,2023,12,25,75,4,5,2,9,3,1,9,1,0,1,1,2,3,6,,1,1,9,9,9,3,3,1,1,11,111,0,12,3,219270,630269
2023085098,1,1,2,4000,505,,9999,,,,,,11,2023,8,30,1,4,5,4,9,3,3,11,2,0,1,1,5,3,4,2,1,1,9,9,9,0,0,9,3,31,311,0,13,3,198834,747467
