HODESH_TEUNA,SUG_YOM,YOM_LAYLA,YOM_BASHAVUA,SUG_DEREH,ZURAT_DEREH,HAD_MASLUL,RAV_MASLUL,MEHIRUT_MUTERET,TKINUT,ROHAV,SIMUN_TIMRUR,TEURA,RAMZOR,BAKARA,MEZEG_AVIR,PNE_KVISH,NAFA,KVUZA_GIL,MIN,base_risk_score,veteran_driver_years,HOUR
2,4,1,3,1,9,0,3,2,1,2,3,1,0,1.0,1,1,31,18,1,1.32,63.0,7
2,4,1,3,1,9,0,3,2,1,2,3,1,0,1.0,1,1,31,9,1,1.32,24.0,7
12,4,5,6,1,8,3,0,1,1,2,3,3,1,2.0,1,1,11,99,0,3.12,,22
12,4,5,6,1,8,3,0,1,1,2,3,3,1,2.0,1,1,11,9,1,3.12,27.0,22
5,4,1,4,1,8,3,0,1,1,3,3,1,1,2.0,1,1,51,11,2,5.04,34.0,6
5,4,1,4,1,8,3,0,1,1,3,3,1,1,2.0,1,1,51,13,1,5.04,44.0,6
5,4,5,5,1,9,0,2,1,1,2,3,3,0,1.0,1,1,32,99,0,1.32,,21
5,4,5,5,1,9,0,2,1,1,2,3,3,0,1.0,1,1,32,8,1,1.32,21.0,21
8,4,1,7,1,9,0,3,1,1,2,3,1,0,6.0,1,1,31,13,1,3.84,25.0,9
8,4,1,7,1,9,0,3,1,1,2,3,1,0,6.0,1,1,31,9,1,3.84,20.0,9
9,4,1,2,1,9,3,0,1,1,2,3,1,0,1.0,1,1,24,12,2,0.6,20.0,17
5,4,1,3,1,8,3,0,2,1,2,3,1,1,2.0,1,1,31,16,1,1.32,54.0,14
5,4,1,3,1,8,3,0,2,1,2,3,1,1,2.0,1,1,31,11,1,1.32,34.0,14
8,4,1,6,1,8,0,2,1,1,4,3,1,1,2.0,1,1,31,8,1,6.36,23.0,17
8,4,1,6,1,8,0,2,1,1,4,3,1,1,2.0,1,1,31,14,1,6.36,44.0,17
10,4,1,2,1,8,1,0,1,1,0,3,1,0,7.0,1,1,42,8,1,1.32,21.0,12
4,4,5,1,1,9,0,3,1,1,2,3,3,1,2.0,1,1,62,5,1,7.62,5.0,21
4,4,5,1,1,9,0,3,1,1,2,3,3,1,2.0,1,1,62,11,1,7.62,37.0,21
5,4,1,4,1,8,1,0,1,1,2,3,1,9,7.0,1,1,43,15,2,0.6,41.0,16
5,4,5,5,1,9,0,3,1,1,5,3,3,0,1.0,1,1,42,10,1,1.32,27.0,20
5,4,5,5,1,9,0,3,1,1,5,3,3,0,1.0,1,1,42,5,1,1.32,6.0,20
5,4,5,6,1,8,1,0,1,1,3,3,3,1,2.0,1,1,51,8,1,1.32,12.0,1
5,4,5,6,1,8,1,0,1,1,3,3,3,1,2.0,1,1,51,9,1,1.32,29.0,1
5,4,1,7,1,9,3,0,1,1,2,3,1,1,2.0,1,1,11,10,2,5.04,,14
5,4,1,7,1,9,3,0,1,1,2,3,1,1,2.0,1,1,11,5,2,5.04,7.0,14
3,4,1,3,1,8,0,3,1,1,5,4,1,0,1.0,1,1,31,16,2,0.6,47.0,12
10,3,5,5,1,8,1,0,1,1,2,3,3,0,5.0,1,1,51,8,1,1.32,22.0,20
10,3,5,5,1,8,1,0,1,1,2,3,3,0,5.0,1,1,51,6,1,1.32,3.0,20
2,4,1,2,1,9,3,0,1,1,0,3,1,1,2.0,1,1,51,16,1,1.98,60.0,13
2,4,1,2,1,9,3,0,1,1,0,3,1,1,2.0,1,1,51,6,1,1.98,9.0,13
10,4,5,2,1,8,0,3,1,1,5,3,6,0,7.0,1,1,44,13,1,0.6,44.0,17
12,4,5,1,1,9,9,0,0,0,0,5,6,1,2.0,9,9,62,8,1,2.52,18.0,20
12,4,5,1,1,9,9,0,0,0,0,5,6,1,2.0,9,9,62,10,2,2.52,27.0,20
4,4,1,6,1,9,0,3,3,1,4,3,1,1,2.0,1,1,61,9,1,2.52,24.0,9
4,4,1,6,1,9,0,3,3,1,4,3,1,1,2.0,1,1,61,9,2,2.52,16.0,9
11,4,5,7,1,9,9,0,0,0,0,5,6,1,2.0,9,9,11,5,2,2.52,7.0,21
11,4,5,7,1,9,9,0,0,0,0,5,6,1,2.0,9,9,11,4,1,2.52,4.0,21
12,4,5,7,1,8,0,2,3,1,3,3,3,1,2.0,1,1,31,10,1,6.36,28.0,21
12,4,5,7,1,8,0,2,3,1,3,3,3,1,2.0,1,1,31,7,1,6.36,19.0,21
11,4,1,2,1,8,1,0,1,1,4,3,1,0,1.0,1,1,51,13,1,1.98,38.0,15
11,4,1,2,1,8,1,0,1,1,4,3,1,0,1.0,1,1,51,11,1,1.98,37.0,15
5,4,1,6,1,8,3,0,1,1,2,3,1,0,5.0,1,1,51,7,1,1.32,7.0,6
5,4,1,6,1,8,3,0,1,1,2,3,1,0,5.0,1,1,51,14,1,1.32,50.0,6
6,4,5,1,1,8,3,0,1,1,2,3,10,0,6.0,1,1,31,8,1,1.32,20.0,20
6,4,5,1,1,8,3,0,1,1,2,3,10,0,6.0,1,1,31,16,2,1.32,61.0,20
5,4,1,4,1,9,3,0,1,1,1,3,1,0,6.0,1,1,32,10,1,0.6,32.0,18
1,4,1,6,1,9,1,0,1,1,3,3,1,9,7.0,1,1,62,9,1,0.6,27.0,15
8,4,1,5,1,8,0,3,1,1,3,5,1,1,2.0,1,1,61,13,1,2.58,47.0,14
9,4,1,2,1,8,0,3,1,1,3,3,1,0,7.0,1,1,61,17,1,0.6,59.0,12
5,4,1,3,1,8,0,3,1,1,4,3,1,0,6.0,1,1,62,10,2,1.32,23.0,18
5,4,1,3,1,8,0,3,1,1,4,3,1,0,6.0,1,1,62,7,1,1.32,16.0,18
1,4,1,3,1,8,3,0,1,1,4,3,1,0,6.0,9,2,42,16,1,1.32,56.0,13
1,4,1,3,1,8,3,0,1,1,4,3,1,0,6.0,9,2,42,13,1,1.32,18.0,13
2,4,5,2,1,8,0,5,2,1,2,3,6,0,5.0,1,1,31,5,1,4.44,7.0,22
2,4,5,2,1,8,0,5,2,1,2,3,6,0,5.0,1,1,31,13,2,4.44,42.0,22
3,4,5,2,1,8,1,0,3,1,2,3,3,1,2.0,1,1,31,7,1,7.56,17.0,23
3,4,5,2,1,8,1,0,3,1,2,3,3,1,2.0,1,1,31,7,2,7.56,16.0,23
6,4,1,6,1,8,0,3,1,1,3,3,1,1,2.0,1,1,32,13,1,8.24,8.0,8
6,4,1,6,1,8,0,3,1,1,3,3,1,1,2.0,1,1,32,11,1,8.24,36.0,8
5,4,1,4,1,9,0,3,1,1,3,3,1,0,1.0,1,1,43,7,2,1.25,10.0,17
6,4,5,3,1,9,3,0,1,1,0,5,3,1,2.0,2,1,51,11,1,1.92,14.0,21
6,4,5,3,1,9,3,0,1,1,0,5,3,1,2.0,2,1,51,5,1,1.92,5.0,21
1,4,1,4,1,8,1,0,1,1,2,3,1,1,2.0,1,1,51,10,1,1.32,17.0,10
1,4,1,4,1,8,1,0,1,1,2,3,1,1,2.0,1,1,51,6,1,1.32,12.0,10
11,4,5,6,1,8,0,3,2,1,3,3,6,1,2.0,1,1,42,13,1,3.2,47.0,18
11,4,5,6,1,8,0,3,2,1,3,3,6,1,2.0,1,1,42,10,2,3.2,30.0,18
7,4,1,1,1,9,0,3,2,1,3,3,1,1,2.0,1,1,11,11,1,12.66,38.0,9
3,4,5,4,1,8,1,0,2,1,3,3,3,1,2.0,1,1,62,6,1,2.22,10.0,23
3,4,5,4,1,8,1,0,2,1,3,3,3,1,2.0,1,1,62,6,2,2.22,12.0,23
2,4,1,1,1,9,0,3,1,1,4,3,1,0,6.0,9,1,42,11,1,0.6,38.0,11
8,4,1,1,1,8,1,0,1,1,3,3,1,1,2.0,1,1,51,10,1,5.04,28.0,7
9,4,1,1,1,9,0,3,1,1,2,3,1,0,1.0,1,1,62,5,1,0.9,6.0,14
4,4,5,6,1,8,0,3,1,1,2,3,3,0,1.0,1,1,24,4,1,1.32,4.0,2
4,4,5,6,1,8,0,3,1,1,2,3,3,0,1.0,1,1,24,11,1,1.32,31.0,2
3,4,5,7,1,8,0,3,1,1,4,3,6,1,2.0,1,1,42,9,1,1.32,23.0,18
3,4,5,7,1,8,0,3,1,1,4,3,6,1,2.0,1,1,42,9,1,1.32,25.0,18
3,4,1,3,1,8,3,0,1,1,2,3,1,0,1.0,1,1,41,14,2,1.32,48.0,11
10,1,5,7,1,9,9,0,0,0,0,5,6,9,7.0,9,9,43,99,0,0.9,,0
11,4,5,1,1,8,0,3,2,1,3,3,3,1,2.0,5,1,23,5,2,1.32,6.0,21
11,4,5,1,1,8,0,3,2,1,3,3,3,1,2.0,5,1,23,6,2,1.32,9.0,21
2,4,1,7,1,9,1,0,1,1,2,3,1,0,6.0,1,1,31,5,1,3.84,6.0,9
2,4,1,7,1,9,1,0,1,1,2,3,1,0,6.0,1,1,31,13,1,3.84,44.0,9
9,4,1,4,1,8,3,0,1,1,2,3,1,0,5.0,1,1,11,10,1,1.32,35.0,9
9,4,1,4,1,8,3,0,1,1,2,3,1,0,5.0,1,1,11,8,1,1.32,23.0,9
9,4,1,6,1,9,0,2,1,1,4,3,1,1,2.0,1,1,41,13,2,3.84,41.0,12
9,4,1,6,1,9,0,2,1,1,4,3,1,1,2.0,1,1,41,8,1,3.84,20.0,12
8,4,1,1,1,8,0,3,1,1,2,3,1,0,6.0,1,1,62,17,1,1.32,45.0,13
8,4,1,1,1,8,0,3,1,1,2,3,1,0,6.0,1,1,62,15,1,1.32,50.0,13
8,4,1,4,1,8,0,5,1,1,2,3,1,0,7.0,1,1,61,5,1,0.6,8.0,14
5,4,1,3,1,9,0,5,1,1,2,1,1,0,7.0,1,1,42,99,0,4.0,,18
5,4,1,3,1,9,0,5,1,1,2,1,1,0,7.0,1,1,42,5,2,4.0,6.0,18
5,4,1,3,1,9,0,5,1,1,2,1,1,0,7.0,1,1,42,99,0,4.0,,18
7,4,1,2,1,8,3,0,1,1,2,3,1,0,6.0,1,1,31,4,1,2.52,4.0,11
7,4,1,2,1,8,3,0,1,1,2,3,1,0,6.0,1,1,31,6,1,2.52,6.0,11
7,4,1,7,1,9,0,5,1,1,4,3,1,1,2.0,1,1,41,11,2,7.56,33.0,10
7,4,1,7,1,9,0,5,1,1,4,3,1,1,2.0,1,1,41,15,1,7.56,24.0,10
11,4,5,3,1,9,1,0,7,1,2,5,6,1,3.0,9,5,11,10,1,0.6,11.0,18
2,4,5,5,1,9,0,2,3,1,5,3,3,1,2.0,1,1,44,7,1,2.52,17.0,22
2,4,5,5,1,9,0,2,3,1,5,3,3,1,2.0,1,1,44,9,1,2.52,16.0,22
1,4,5,7,1,8,0,3,2,1,5,3,3,1,2.0,1,1,62,5,2,10.8,7.0,19
1,4,5,7,1,8,0,3,2,1,5,3,3,1,2.0,1,1,62,16,1,10.8,58.0,19
1,4,5,7,1,8,0,3,2,1,5,3,3,1,2.0,1,1,62,10,1,10.8,33.0,19
1,4,5,7,1,8,0,3,2,1,5,3,3,1,2.0,1,1,62,8,2,10.8,21.0,19
11,4,1,3,1,9,1,0,1,1,2,3,1,0,1.0,1,1,51,7,2,3.84,11.0,14
10,2,5,6,1,9,3,0,1,1,0,3,3,1,2.0,1,1,51,10,1,4.5,25.0,23
10,2,5,6,1,9,3,0,1,1,0,3,3,1,2.0,1,1,51,18,1,4.5,65.0,23
5,4,1,1,1,9,3,0,1,0,2,3,1,0,1.0,1,1,51,8,1,0.6,20.0,14
8,4,5,2,1,9,9,0,0,0,0,5,6,1,2.0,9,9,51,4,1,0.6,,19
10,4,1,2,1,8,1,0,1,1,4,3,1,1,2.0,1,1,51,8,1,3.84,12.0,11
10,4,1,2,1,8,1,0,1,1,4,3,1,1,2.0,1,1,51,8,2,3.84,17.0,11
5,2,1,5,1,9,1,0,1,1,3,3,1,0,1.0,1,1,24,9,2,1.32,28.0,10
5,2,1,5,1,9,1,0,1,1,3,3,1,0,1.0,1,1,24,13,1,1.32,34.0,10
2,4,1,2,1,8,3,0,1,1,2,3,1,0,6.0,1,1,61,12,1,1.32,40.0,13
2,4,1,2,1,8,3,0,1,1,2,3,1,0,6.0,1,1,61,10,1,1.32,23.0,13
6,4,5,5,1,8,1,0,1,1,3,3,3,1,2.0,1,1,51,7,1,1.32,16.0,3
6,4,5,5,1,8,1,0,1,1,3,3,3,1,2.0,1,1,51,6,1,1.32,8.0,3
5,4,1,2,1,9,3,0,3,1,2,3,1,0,1.0,1,1,62,11,2,0.9,27.0,9
6,4,1,1,1,8,3,0,1,1,2,3,1,0,6.0,1,1,51,99,0,0.6,,15
1,4,1,2,1,8,0,3,1,1,2,3,1,0,6.0,1,1,62,9,1,1.32,,12
1,4,1,2,1,8,0,3,1,1,2,3,1,0,6.0,1,1,62,9,2,1.32,27.0,12
2,4,1,3,1,8,0,3,3,1,4,5,1,1,2.0,1,1,31,6,2,1.32,9.0,10
2,4,1,3,1,8,0,3,3,1,4,5,1,1,2.0,1,1,31,6,1,1.32,6.0,10
5,4,1,2,1,8,1,0,1,1,2,3,1,0,1.0,1,1,51,8,1,1.32,21.0,15
5,4,1,2,1,8,1,0,1,1,2,3,1,0,1.0,1,1,51,16,1,1.32,57.0,15
12,4,1,2,1,9,3,0,1,1,4,4,1,0,1.0,1,1,32,6,2,2.52,12.0,14
12,4,1,2,1,9,3,0,1,1,4,4,1,0,1.0,1,1,32,9,2,2.52,28.0,14
2,4,1,3,1,8,3,0,1,1,3,3,1,1,2.0,1,1,51,15,1,1.32,55.0,15
7,4,5,6,1,8,3,0,1,1,3,4,3,0,1.0,1,1,43,7,1,2.75,8.0,23
7,4,5,6,1,8,3,0,1,1,3,4,3,0,1.0,1,1,43,6,1,2.75,7.0,23
11,4,1,1,1,8,2,0,1,1,2,3,1,0,1.0,1,1,51,10,1,0.6,30.0,16
6,4,5,2,1,9,1,0,1,1,2,3,6,0,1.0,1,1,42,1,1,1.92,,19
6,4,5,2,1,9,1,0,1,1,2,3,6,0,1.0,1,1,42,5,2,1.92,5.0,19
5,4,1,4,1,8,3,0,1,1,4,3,1,1,2.0,1,1,51,9,1,6.49,26.0,13
5,4,1,4,1,8,3,0,1,1,4,3,1,1,2.0,1,1,51,9,1,6.49,25.0,13
2,4,1,7,1,8,0,2,1,1,5,3,1,1,2.0,1,1,61,7,2,2.52,16.0,11
2,4,1,7,1,8,0,2,1,1,5,3,1,1,2.0,1,1,61,4,1,2.52,3.0,11
7,4,1,2,1,8,2,0,1,1,2,3,1,1,2.0,1,1,31,9,1,0.6,26.0,10
2,4,1,6,1,8,3,0,1,1,2,3,1,0,1.0,1,1,51,12,1,0.6,40.0,7
3,4,1,6,1,8,0,3,1,1,5,4,1,0,1.0,1,1,42,6,1,2.52,10.0,18
3,4,1,6,1,8,0,3,1,1,5,4,1,0,1.0,1,1,42,12,1,2.52,43.0,18
3,4,1,1,1,9,3,0,1,1,2,3,1,0,7.0,1,1,32,6,2,0.6,10.0,9
11,4,1,5,1,9,3,0,1,1,2,3,1,0,6.0,1,1,32,13,2,1.32,35.0,14
11,4,1,5,1,9,3,0,1,1,2,3,1,0,6.0,1,1,32,4,1,1.32,3.0,14
12,4,1,6,1,8,3,0,1,1,3,3,1,0,1.0,1,1,11,12,1,1.32,,12
11,4,1,1,1,8,3,0,1,1,0,3,1,0,5.0,1,1,42,10,1,6.96,32.0,12
11,4,1,1,1,8,3,0,1,1,0,3,1,0,5.0,1,1,42,10,2,6.96,29.0,12
9,4,1,1,1,8,3,0,1,1,2,3,1,0,5.0,1,1,44,7,1,1.32,18.0,12
9,4,1,1,1,8,3,0,1,1,2,3,1,0,5.0,1,1,44,15,1,1.32,56.0,12
7,4,1,1,1,8,1,0,1,1,3,3,1,0,5.0,1,1,41,7,1,1.32,5.0,13
7,4,1,1,1,8,1,0,1,1,3,3,1,0,5.0,1,1,41,15,1,1.32,56.0,13
5,4,1,4,1,9,3,0,1,1,0,5,1,1,2.0,1,1,51,10,1,3.84,30.0,9
5,4,1,4,1,9,3,0,1,1,0,5,1,1,2.0,1,1,51,5,1,3.84,7.0,9
5,4,1,3,1,9,0,5,1,1,3,3,1,1,2.0,1,1,42,16,1,6.96,50.0,13
5,4,1,3,1,9,0,5,1,1,3,3,1,1,2.0,1,1,42,15,2,6.96,40.0,13
5,4,5,2,1,9,3,0,1,0,3,3,3,1,2.0,1,1,24,6,2,1.32,7.0,20
5,4,5,2,1,9,3,0,1,0,3,3,3,1,2.0,1,1,24,12,1,1.32,27.0,20
8,4,1,4,1,9,9,0,0,0,0,5,11,9,,9,9,61,13,1,8.52,16.0,13
8,4,5,3,1,9,0,3,3,1,0,5,6,1,2.0,9,9,62,5,1,3.42,5.0,23
8,4,5,3,1,9,0,3,3,1,0,5,6,1,2.0,9,9,62,6,1,3.42,11.0,23
12,4,5,3,1,8,1,0,1,1,4,3,3,1,2.0,2,2,51,5,1,10.76,6.0,19
12,4,5,3,1,8,1,0,1,1,4,3,3,1,2.0,2,2,51,13,1,10.76,32.0,19
6,4,1,1,1,9,0,3,1,1,3,3,1,0,1.0,1,1,41,9,1,1.32,25.0,9
6,4,1,1,1,9,0,3,1,1,3,3,1,0,1.0,1,1,41,12,2,1.32,39.0,9
1,4,5,1,1,8,1,0,6,1,4,5,6,1,2.0,9,5,51,6,1,3.84,13.0,21
1,4,5,1,1,8,1,0,6,1,4,5,6,1,2.0,9,5,51,6,2,3.84,9.0,21
6,4,1,4,1,9,0,2,1,1,4,5,1,1,2.0,1,1,31,12,2,1.92,38.0,16
6,4,1,4,1,9,0,2,1,1,4,5,1,1,2.0,1,1,31,11,1,1.92,32.0,16
7,4,1,1,1,9,0,3,1,0,3,3,1,1,2.0,1,1,11,7,1,2.57,17.0,9
7,4,1,1,1,9,0,3,1,0,3,3,1,1,2.0,1,1,11,13,1,2.57,43.0,9
1,4,1,2,1,9,3,0,1,1,2,5,1,0,1.0,1,2,11,8,1,0.6,5.0,7
3,4,5,7,1,11,0,1,1,1,3,3,3,1,2.0,2,2,31,7,1,2.52,18.0,17
3,4,5,7,1,11,0,1,1,1,3,3,3,1,2.0,2,2,31,11,1,2.52,34.0,17
5,4,1,5,1,8,0,2,1,1,5,4,1,9,7.0,1,1,32,14,1,0.9,36.0,17
2,4,5,7,1,8,0,3,1,1,3,4,3,1,2.0,2,2,61,99,0,6.36,,19
2,4,5,7,1,8,0,3,1,1,3,4,3,1,2.0,2,2,61,5,1,6.36,6.0,19
11,4,5,6,1,8,3,0,1,1,3,3,6,1,2.0,1,1,51,11,1,3.77,36.0,22
11,4,5,6,1,8,3,0,1,1,3,3,6,1,2.0,1,1,51,6,1,3.77,10.0,22
5,4,1,3,1,9,9,0,0,0,0,5,11,9,,9,9,44,10,2,0.6,16.0,7
8,4,1,3,1,9,0,3,1,1,3,3,1,1,2.0,1,1,31,7,1,5.04,7.0,17
8,4,1,3,1,9,0,3,1,1,3,3,1,1,2.0,1,1,31,6,1,5.04,5.0,17
8,4,1,3,1,8,0,3,1,1,2,3,1,1,2.0,1,1,51,12,1,0.9,40.0,9
7,4,1,3,1,9,0,3,3,1,4,3,1,1,2.0,1,1,61,5,2,2.52,7.0,10
7,4,1,3,1,9,0,3,3,1,4,3,1,1,2.0,1,1,61,9,1,2.52,27.0,10
5,4,1,1,1,8,3,0,1,1,2,3,1,0,5.0,1,1,62,6,2,1.32,7.0,11
5,4,1,1,1,8,3,0,1,1,2,3,1,0,5.0,1,1,62,15,2,1.32,51.0,11
11,4,5,3,1,9,0,3,2,0,5,3,3,1,2.0,1,1,11,7,1,3.84,19.0,19
11,4,5,3,1,9,0,3,2,0,5,3,3,1,2.0,1,1,11,17,2,3.84,57.0,19
11,4,1,4,1,8,3,0,1,1,3,3,1,0,1.0,9,2,11,9,1,0.6,24.0,15
1,4,1,1,1,9,3,0,1,1,3,3,1,1,2.0,1,1,11,10,1,4.5,31.0,7
1,4,1,1,1,9,3,0,1,1,3,3,1,1,2.0,1,1,11,14,1,4.5,49.0,7
2,4,5,7,1,9,0,2,5,1,5,3,5,1,3.0,1,1,44,13,2,3.8,39.0,20
2,4,5,5,1,9,3,0,2,1,3,3,3,1,2.0,1,1,31,6,1,1.32,7.0,5
2,4,5,5,1,9,3,0,2,1,3,3,3,1,2.0,1,1,31,11,1,1.32,17.0,5
11,4,1,2,1,8,3,0,1,1,2,3,1,0,6.0,1,1,31,12,1,1.32,44.0,6
11,4,1,2,1,8,3,0,1,1,2,3,1,0,6.0,1,1,31,4,1,1.32,3.0,6
12,4,5,4,1,8,3,0,2,1,3,3,3,1,2.0,1,1,51,7,1,1.32,10.0,17
12,4,5,4,1,8,3,0,2,1,3,3,3,1,2.0,1,1,51,8,1,1.32,21.0,17
9,4,5,5,1,8,0,2,1,1,4,3,6,1,2.0,1,1,44,14,1,2.52,45.0,22
9,4,5,5,1,8,0,2,1,1,4,3,6,1,2.0,1,1,44,8,2,2.52,10.0,22
7,4,5,6,1,8,3,0,1,1,2,3,3,1,2.0,1,1,11,5,1,1.32,6.0,0
7,4,5,6,1,8,3,0,1,1,2,3,3,1,2.0,1,1,11,10,1,1.32,26.0,0
5,4,1,1,1,8,0,3,1,1,2,3,1,1,2.0,1,1,42,5,2,0.6,4.0,9
4,2,1,3,1,9,3,0,1,1,4,3,1,0,6.0,1,1,61,10,1,1.32,29.0,17
4,2,1,3,1,9,3,0,1,1,4,3,1,0,6.0,1,1,61,7,1,1.32,11.0,17
6,4,5,3,1,8,3,0,1,1,3,3,3,0,1.0,1,1,41,17,1,2.52,31.0,20
1,4,1,5,1,8,0,3,1,1,3,2,1,0,1.0,1,1,62,12,1,1.92,41.0,12
1,4,1,5,1,8,0,3,1,1,3,2,1,0,1.0,1,1,62,99,0,1.92,,12
1,4,1,5,1,8,0,3,1,1,3,2,1,0,1.0,1,1,62,9,1,1.92,26.0,12
4,4,1,1,1,8,1,0,1,1,2,3,1,0,6.0,1,1,11,5,1,0.6,7.0,17
5,4,1,3,1,8,0,3,1,1,3,3,1,9,7.0,1,1,61,5,1,1.32,7.0,12
5,4,1,3,1,8,0,3,1,1,3,3,1,9,7.0,1,1,61,4,2,1.32,3.0,12
2,4,5,3,1,8,3,0,2,1,2,3,3,1,2.0,1,1,31,7,1,8.52,11.0,6
2,4,5,3,1,8,3,0,2,1,2,3,3,1,2.0,1,1,31,13,1,8.52,38.0,6
10,4,5,1,1,8,1,0,1,1,3,3,3,1,2.0,1,1,51,4,2,1.32,2.0,19
10,4,5,1,1,8,1,0,1,1,3,3,3,1,2.0,1,1,51,8,1,1.32,,19
10,4,1,7,1,8,1,0,3,1,4,3,1,1,2.0,1,1,51,7,1,2.52,13.0,17
10,4,1,7,1,8,1,0,3,1,4,3,1,1,2.0,1,1,51,13,2,2.52,45.0,17
4,4,1,1,1,8,3,0,1,1,2,3,1,1,2.0,1,1,51,14,1,1.32,44.0,14
4,4,1,1,1,8,3,0,1,1,2,3,1,1,2.0,1,1,51,17,2,1.32,33.0,14
6,4,1,5,1,9,9,0,0,0,0,5,11,9,,9,9,32,18,1,1.32,58.0,9
6,4,1,5,1,9,9,0,0,0,0,5,11,9,,9,9,32,8,2,1.32,23.0,9
1,4,1,4,1,9,0,4,1,1,3,3,1,0,6.0,1,1,42,5,2,0.6,5.0,8
3,1,1,3,1,8,3,0,1,1,2,3,1,0,6.0,1,1,62,9,1,1.32,25.0,6
3,1,1,3,1,8,3,0,1,1,2,3,1,0,6.0,1,1,62,6,2,1.32,12.0,6
8,4,1,1,1,8,0,5,1,1,2,3,1,0,6.0,1,1,31,7,1,1.32,3.0,18
8,4,1,1,1,8,0,5,1,1,2,3,1,0,6.0,1,1,31,6,1,1.32,11.0,18
5,4,1,2,1,8,0,5,1,1,3,3,1,1,2.0,1,1,31,5,1,1.32,10.0,17
5,4,1,2,1,8,0,5,1,1,3,3,1,1,2.0,1,1,31,10,1,1.32,29.0,17
3,4,5,2,1,8,0,3,1,1,3,3,3,9,7.0,1,1,61,14,1,1.25,49.0,5
8,4,1,1,1,8,0,5,1,1,3,3,1,1,2.0,1,1,51,10,1,2.52,13.0,11
8,4,1,1,1,8,0,5,1,1,3,3,1,1,2.0,1,1,51,9,1,2.52,22.0,11
8,4,1,1,1,8,0,5,1,1,3,3,1,1,2.0,1,1,51,5,1,2.52,9.0,11
2,4,5,7,1,8,3,0,5,1,4,5,10,1,3.0,2,5,42,10,1,0.6,30.0,21
1,4,1,2,1,8,0,3,1,1,3,3,1,0,6.0,1,1,61,17,1,1.32,34.0,8
4,4,1,5,1,9,3,0,1,1,3,3,1,1,2.0,1,1,51,6,2,0.6,10.0,8
12,4,5,1,1,8,0,3,3,1,5,3,3,1,2.0,1,1,61,7,1,2.52,17.0,21
12,4,5,1,1,8,0,3,3,1,5,3,3,1,2.0,1,1,61,6,1,2.52,14.0,21
6,4,1,3,1,9,0,5,1,1,3,3,1,1,2.0,1,1,32,15,1,2.75,56.0,9
6,4,1,3,1,9,0,5,1,1,3,3,1,1,2.0,1,1,32,14,1,2.75,48.0,9
7,4,1,3,1,8,0,3,1,1,4,3,1,0,1.0,1,1,24,6,2,0.6,12.0,7
7,4,1,2,1,8,0,3,1,1,2,3,1,1,2.0,1,1,51,15,1,0.9,49.0,6
12,4,5,5,1,8,0,3,2,1,5,3,6,0,7.0,1,1,61,11,2,2.52,22.0,16
12,4,5,5,1,8,0,3,2,1,5,3,6,0,7.0,1,1,61,13,1,2.52,46.0,16
10,3,1,5,1,8,0,4,1,1,3,4,1,1,2.0,1,1,61,13,2,2.52,34.0,15
10,3,1,5,1,8,0,4,1,1,3,4,1,1,2.0,1,1,61,6,2,2.52,12.0,15
3,4,5,5,1,9,1,0,3,1,3,4,3,0,1.0,1,1,11,15,2,1.32,40.0,23
3,4,5,5,1,9,1,0,3,1,3,4,3,0,1.0,1,1,11,5,1,1.32,9.0,23
2,4,1,3,1,9,0,3,1,1,2,3,11,0,6.0,2,2,77,6,1,0.6,13.0,7
1,4,1,5,1,6,3,0,1,1,4,3,1,0,1.0,1,1,31,16,2,0.9,48.0,13
4,4,1,1,1,9,3,0,1,1,3,3,1,0,1.0,1,1,24,8,1,1.32,7.0,18
4,3,1,6,1,8,0,3,3,1,3,3,1,1,2.0,1,1,31,13,1,7.56,43.0,7
4,3,1,6,1,8,0,3,3,1,3,3,1,1,2.0,1,1,31,12,1,7.56,43.0,7
8,4,1,7,1,8,0,5,5,1,5,3,1,1,2.0,1,1,51,8,1,1.32,22.0,18
8,4,1,7,1,8,0,5,5,1,5,3,1,1,2.0,1,1,51,13,1,1.32,35.0,18
12,4,1,2,1,9,3,0,1,0,3,3,1,1,2.0,1,1,51,13,2,3.2,41.0,7
12,4,1,2,1,9,3,0,1,0,3,3,1,1,2.0,1,1,51,6,1,3.2,12.0,7
4,4,1,6,1,9,0,2,1,1,2,3,1,0,1.0,1,1,32,11,1,0.6,36.0,12
4,4,5,7,1,9,1,0,6,1,0,3,6,1,2.0,1,1,51,8,2,1.32,23.0,21
4,4,5,7,1,9,1,0,6,1,0,3,6,1,2.0,1,1,51,99,0,1.32,,21
4,4,5,5,1,9,0,5,1,1,3,3,3,0,6.0,2,2,41,10,1,2.52,26.0,1
1,4,1,5,1,9,9,0,0,0,0,5,11,9,,9,9,44,15,1,1.32,44.0,13
1,4,1,5,1,9,9,0,0,0,0,5,11,9,,9,9,44,99,0,1.32,,13
6,4,1,1,1,8,1,0,1,1,5,3,1,0,1.0,1,1,51,14,1,6.49,,11
6,4,1,1,1,8,1,0,1,1,5,3,1,0,1.0,1,1,51,9,1,6.49,24.0,11
12,4,1,6,1,8,0,3,1,1,4,1,1,0,1.0,1,1,32,14,2,0.6,25.0,7
10,3,5,4,1,8,1,0,1,1,3,3,3,1,2.0,1,1,51,7,1,1.92,10.0,19
